epoch,distortion_loss,cross_entropy_loss, rate, lambda
4,0.027731813490390778,1.1417264938354492,8.0,0.001
9,0.02599310502409935,1.0413689613342285,8.0,0.001
14,0.02557864598929882,1.014864206314087,8.0,0.001
19,0.024949656799435616,0.9724001884460449,8.0,0.001
24,0.024314675480127335,0.9586151242256165,8.0,0.001
29,0.02427702024579048,0.9656514525413513,8.0,0.001
34,0.02402190864086151,0.9595264196395874,8.0,0.001
39,0.024107608944177628,0.9369953870773315,8.0,0.001
44,0.023906951770186424,0.9483271241188049,8.0,0.001
49,0.023948559537529945,0.9409312009811401,8.0,0.001
54,0.023947671055793762,0.9306731224060059,8.0,0.001
59,0.023858945816755295,0.9378786683082581,8.0,0.001
64,0.023936111479997635,0.9302186369895935,8.0,0.001
69,0.02388709783554077,0.9392446279525757,8.0,0.001
74,0.023822380229830742,0.9365609884262085,8.0,0.001
79,0.023902345448732376,0.9328439235687256,8.0,0.001
84,0.023855989798903465,0.9344444870948792,8.0,0.001
89,0.023818282410502434,0.9338561296463013,8.0,0.001
94,0.02390523999929428,0.9364516139030457,8.0,0.001
99,0.023834465071558952,0.9303914904594421,8.0,0.001
