epoch,distortion_loss,perception_loss,rate,lambda
4,0.013300394639372826,-0.1103377416729927,24.0,0.001
9,0.011520417407155037,-0.09597568958997726,24.0,0.001
14,0.010675805620849133,-0.046477437019348145,24.0,0.001
19,0.010299747809767723,-0.08998939394950867,24.0,0.001
24,0.009710613638162613,-0.08432643860578537,24.0,0.001
29,0.009764162823557854,-0.10844264924526215,24.0,0.001
34,0.00974353775382042,-0.09764803946018219,24.0,0.001
39,0.009725081734359264,-0.10108373314142227,24.0,0.001
44,0.009582883678376675,-0.10131730884313583,24.0,0.001
49,0.009527168236672878,-0.09585423022508621,24.0,0.001
54,0.009543570689857006,-0.11016926169395447,24.0,0.001
59,0.009547890163958073,-0.1118183359503746,24.0,0.001
64,0.009448493830859661,-0.11024200916290283,24.0,0.001
69,0.009563864208757877,-0.1101178377866745,24.0,0.001
74,0.009469767101109028,-0.0983223021030426,24.0,0.001
79,0.009448021650314331,-0.10712605714797974,24.0,0.001
84,0.009511835873126984,-0.10282447189092636,24.0,0.001
89,0.00949123129248619,-0.11053323745727539,24.0,0.001
94,0.009502927772700787,-0.11302338540554047,24.0,0.001
99,0.009467142634093761,-0.11823152750730515,24.0,0.001
