epoch,distortion_loss,perception_loss,rate,lambda
4,0.03050939552485943,2.0807971954345703,4.0,0.003
9,0.028549177572131157,3.4983022212982178,4.0,0.003
14,0.029022762551903725,3.312774181365967,4.0,0.003
19,0.029732225462794304,3.204784870147705,4.0,0.003
24,0.02932881750166416,3.5163769721984863,4.0,0.003
29,0.029054349288344383,3.702533006668091,4.0,0.003
34,0.029257353395223618,3.3124842643737793,4.0,0.003
39,0.029256068170070648,3.3076672554016113,4.0,0.003
44,0.02900834009051323,3.387395143508911,4.0,0.003
49,0.029230676591396332,3.3355295658111572,4.0,0.003
54,0.029360411688685417,3.1210570335388184,4.0,0.003
59,0.029271667823195457,3.226057291030884,4.0,0.003
64,0.029215987771749496,3.4173974990844727,4.0,0.003
69,0.029340794309973717,3.2468998432159424,4.0,0.003
74,0.02922198735177517,3.2495179176330566,4.0,0.003
79,0.029082059860229492,3.2776894569396973,4.0,0.003
84,0.028919702395796776,3.305408000946045,4.0,0.003
89,0.028908127918839455,3.2903828620910645,4.0,0.003
94,0.028946779668331146,3.3020148277282715,4.0,0.003
99,0.028767172247171402,3.4548072814941406,4.0,0.003
