epoch,distortion_loss,perception_loss,rate,lambda
4,0.012981458567082882,-0.1932847797870636,28.0,0.001
9,0.01090825255960226,-0.25271865725517273,28.0,0.001
14,0.011262748390436172,-0.07868652045726776,28.0,0.001
19,0.008863394148647785,-0.035078585147857666,28.0,0.001
24,0.008239129558205605,-0.008885723538696766,28.0,0.001
29,0.008226392790675163,0.008388916961848736,28.0,0.001
34,0.008171151392161846,-0.0014158866833895445,28.0,0.001
39,0.008125011809170246,-0.016429312527179718,28.0,0.001
44,0.007990621961653233,0.002363683423027396,28.0,0.001
49,0.007993443869054317,-0.00034059234894812107,28.0,0.001
