epoch,distortion_loss,accuracy,rate,lambda
4,0.01833304576575756,0.4969268592501537,32.0,0.003
9,0.017377911135554314,0.5829363859864782,32.0,0.003
14,0.01762186363339424,0.6204287031346035,32.0,0.003
19,0.017109328880906105,0.6517363245236631,32.0,0.003
24,0.017078930512070656,0.6969883220651506,32.0,0.003
29,0.016864268109202385,0.7091272280270436,32.0,0.003
34,0.017038967460393906,0.7229179471419791,32.0,0.003
39,0.016758844256401062,0.7437768899815611,32.0,0.003
44,0.016598615795373917,0.7584511370620775,32.0,0.003
49,0.016621148213744164,0.7583743085433313,32.0,0.003
54,0.016612401232123375,0.7624846342962508,32.0,0.003
59,0.01659867912530899,0.7582590657652121,32.0,0.003
64,0.016594121232628822,0.7670943454210203,32.0,0.003
69,0.01649240218102932,0.7652888752304856,32.0,0.003
74,0.016514157876372337,0.7629840196681008,32.0,0.003
79,0.01658092625439167,0.7690534726490473,32.0,0.003
84,0.016662374138832092,0.76259987707437,32.0,0.003
89,0.016520027071237564,0.767939459127228,32.0,0.003
94,0.01643114909529686,0.7661724031960664,32.0,0.003
99,0.016774483025074005,0.7720497848801475,32.0,0.003
