epoch,distortion_loss,perception_loss,rate,lambda
4,0.011410818435251713,-0.18201793730258942,28.0,0.001
9,0.01016236376017332,-0.11162474751472473,28.0,0.001
14,0.00915634073317051,-0.061128076165914536,28.0,0.001
19,0.009144200943410397,-0.16325443983078003,28.0,0.001
24,0.00822484027594328,-0.06350342929363251,28.0,0.001
29,0.008197150193154812,-0.09858246892690659,28.0,0.001
34,0.008114717900753021,-0.0929371565580368,28.0,0.001
39,0.008137988857924938,-0.10223109275102615,28.0,0.001
44,0.008015764877200127,-0.0631013959646225,28.0,0.001
49,0.008014464750885963,-0.08266622573137283,28.0,0.001
