epoch,distortion_loss,perception_loss,rate,lambda
4,0.020681625232100487,-1.1799122095108032,40.0,0.03
9,0.018956977874040604,-0.8024314641952515,40.0,0.03
14,0.019731204956769943,-0.6461889743804932,40.0,0.03
19,0.02156403847038746,-0.4202632009983063,40.0,0.03
24,0.019308339804410934,-1.0668487548828125,40.0,0.03
29,0.01931404136121273,-0.47761133313179016,40.0,0.03
34,0.020657477900385857,0.1912154257297516,40.0,0.03
39,0.018873335793614388,-0.22833216190338135,40.0,0.03
44,0.01868097111582756,-0.3144388794898987,40.0,0.03
49,0.018863841891288757,-0.47432443499565125,40.0,0.03
54,0.01885845512151718,-0.2595583200454712,40.0,0.03
59,0.018315663561224937,-0.4203675091266632,40.0,0.03
64,0.018450278788805008,-0.49551185965538025,40.0,0.03
69,0.019130755215883255,-0.34685713052749634,40.0,0.03
74,0.018936224281787872,-0.6016650795936584,40.0,0.03
79,0.018917566165328026,-0.4822499752044678,40.0,0.03
84,0.018673036247491837,-0.2837372124195099,40.0,0.03
89,0.018180709332227707,-0.1400720477104187,40.0,0.03
94,0.01823297329246998,-0.32259008288383484,40.0,0.03
99,0.018868714570999146,-0.3720671832561493,40.0,0.03
