epoch,distortion_loss,perception_loss,rate,lambda
4,0.026274342089891434,1.0224428176879883,8.0,0.001
9,0.025629481300711632,1.1149284839630127,8.0,0.001
14,0.02452072501182556,0.9754687547683716,8.0,0.001
19,0.02420073375105858,0.9672706127166748,8.0,0.001
24,0.0237133651971817,1.0009170770645142,8.0,0.001
29,0.023666994646191597,0.9966983795166016,8.0,0.001
34,0.0235903337597847,0.9684715867042542,8.0,0.001
39,0.02358943596482277,0.9892301559448242,8.0,0.001
44,0.023553891107439995,1.0007890462875366,8.0,0.001
49,0.023427367210388184,1.0113439559936523,8.0,0.001
54,0.023417701944708824,1.0158288478851318,8.0,0.001
59,0.02350085787475109,1.0167977809906006,8.0,0.001
64,0.023373642936348915,1.0164767503738403,8.0,0.001
69,0.023428315296769142,1.0166529417037964,8.0,0.001
74,0.02341260202229023,1.0266281366348267,8.0,0.001
79,0.023420177400112152,1.0022832155227661,8.0,0.001
84,0.023510603234171867,1.001222848892212,8.0,0.001
89,0.023379918187856674,1.0155582427978516,8.0,0.001
94,0.02339087799191475,0.9946081042289734,8.0,0.001
99,0.02334311418235302,1.0172885656356812,8.0,0.001
