epoch,distortion_loss,perception_loss,rate,lambda
4,0.015100655145943165,0.008064496330916882,20.0,0.001
9,0.01369777973741293,-0.026902541518211365,20.0,0.001
14,0.012891503982245922,-0.11045601963996887,20.0,0.001
19,0.012260058894753456,-0.03188053518533707,20.0,0.001
24,0.011868327856063843,-0.01558716595172882,20.0,0.001
29,0.011918663047254086,-0.023066995665431023,20.0,0.001
34,0.011802730150520802,-0.05128411203622818,20.0,0.001
39,0.011690672487020493,-0.03940881788730621,20.0,0.001
44,0.011570695787668228,-0.01907365396618843,20.0,0.001
49,0.011604386381804943,-0.029320310801267624,20.0,0.001
54,0.011636924929916859,-0.03532944619655609,20.0,0.001
59,0.011624211445450783,-0.021951256319880486,20.0,0.001
64,0.01160641759634018,-0.034127477556467056,20.0,0.001
69,0.011569377034902573,-0.030657103285193443,20.0,0.001
74,0.011573724448680878,-0.027394456788897514,20.0,0.001
79,0.011580691672861576,-0.038098935037851334,20.0,0.001
84,0.011592465452849865,-0.035824086517095566,20.0,0.001
89,0.011575955897569656,-0.04329175874590874,20.0,0.001
94,0.011463573202490807,-0.048835501074790955,20.0,0.001
99,0.011563886888325214,-0.04319985583424568,20.0,0.001
