epoch,distortion_loss,perception_loss,rate,lambda
4,0.01484678965061903,0.1316072940826416,20.0,0.001
9,0.013323778286576271,-0.038563091307878494,20.0,0.001
14,0.01285911537706852,-0.003968235105276108,20.0,0.001
19,0.012971088290214539,-0.008500497788190842,20.0,0.001
24,0.011780845932662487,0.116136834025383,20.0,0.001
29,0.01177230291068554,0.08177116513252258,20.0,0.001
34,0.01187426969408989,0.04159164801239967,20.0,0.001
39,0.011626250110566616,0.07937094569206238,20.0,0.001
44,0.011555366218090057,0.08969975262880325,20.0,0.001
49,0.011562715284526348,0.08263286203145981,20.0,0.001
54,0.011553443036973476,0.07121066004037857,20.0,0.001
59,0.011547069065272808,0.07331415265798569,20.0,0.001
64,0.011433159932494164,0.08557891845703125,20.0,0.001
69,0.0114507544785738,0.07635355740785599,20.0,0.001
74,0.011424358002841473,0.07797151058912277,20.0,0.001
79,0.011454354971647263,0.08621349930763245,20.0,0.001
84,0.011536299251019955,0.07429542392492294,20.0,0.001
89,0.011482114903628826,0.08286764472723007,20.0,0.001
94,0.011525425128638744,0.09651409089565277,20.0,0.001
99,0.011490940116345882,0.09272491186857224,20.0,0.001
