epoch,distortion_loss,perception_loss,rate,lambda
4,0.01762540265917778,0.10818571597337723,16.0,0.001
9,0.016284726560115814,0.08757741749286652,16.0,0.001
14,0.015595599077641964,0.022219622507691383,16.0,0.001
19,0.015112370252609253,0.09509734064340591,16.0,0.001
24,0.014621512033045292,0.09868369251489639,16.0,0.001
29,0.014504952356219292,0.10873477905988693,16.0,0.001
34,0.01440472062677145,0.08221814781427383,16.0,0.001
39,0.014276014640927315,0.09212823212146759,16.0,0.001
44,0.014214004389941692,0.08967020362615585,16.0,0.001
49,0.01431755255907774,0.08437557518482208,16.0,0.001
54,0.01425148919224739,0.09520324319601059,16.0,0.001
59,0.014218046329915524,0.08884076029062271,16.0,0.001
64,0.014193065464496613,0.09235162287950516,16.0,0.001
69,0.014174113981425762,0.0869503915309906,16.0,0.001
74,0.014160833321511745,0.08523659408092499,16.0,0.001
79,0.014159517362713814,0.09280204027891159,16.0,0.001
84,0.014232991263270378,0.07791652530431747,16.0,0.001
89,0.014197430573403835,0.07691413909196854,16.0,0.001
94,0.014258313924074173,0.06474778801202774,16.0,0.001
99,0.014242339879274368,0.06404871493577957,16.0,0.001
