epoch,distortion_loss,cross_entropy_loss,rate,lambda
4,0.02514112927019596,2.164321184158325,8.0,0.003
9,0.02470044605433941,2.1318490505218506,8.0,0.003
14,0.024922821670770645,2.1302950382232666,8.0,0.003
19,0.024661775678396225,2.0878751277923584,8.0,0.003
24,0.024504391476511955,2.0626015663146973,8.0,0.003
29,0.024790361523628235,2.038130044937134,8.0,0.003
34,0.0240574162453413,2.0270190238952637,8.0,0.003
39,0.02524256333708763,2.0136301517486572,8.0,0.003
44,0.02424006536602974,1.9796251058578491,8.0,0.003
49,0.024357851594686508,1.9871842861175537,8.0,0.003
54,0.024204906076192856,1.9778673648834229,8.0,0.003
59,0.024507295340299606,1.9733749628067017,8.0,0.003
64,0.024274513125419617,1.9708765745162964,8.0,0.003
69,0.02448051981627941,1.9599385261535645,8.0,0.003
74,0.024616209790110588,1.9665770530700684,8.0,0.003
79,0.02436748892068863,1.9619636535644531,8.0,0.003
84,0.02459796890616417,1.9534804821014404,8.0,0.003
89,0.024134362116456032,1.96168851852417,8.0,0.003
94,0.024461355060338974,1.9596437215805054,8.0,0.003
99,0.024491868913173676,1.9451974630355835,8.0,0.003
