epoch,distortion_loss,perception_loss,rate,lambda
4,0.02514112927019596,1.2059792280197144,8.0,0.003
9,0.02470044605433941,2.0488011837005615,8.0,0.003
14,0.024922821670770645,2.5022695064544678,8.0,0.003
19,0.024661775678396225,2.451563596725464,8.0,0.003
24,0.024504391476511955,2.576639413833618,8.0,0.003
29,0.024790361523628235,2.6652331352233887,8.0,0.003
34,0.0240574162453413,2.781459093093872,8.0,0.003
39,0.02524256333708763,2.51904296875,8.0,0.003
44,0.02424006536602974,2.6330296993255615,8.0,0.003
49,0.024357851594686508,2.5910346508026123,8.0,0.003
54,0.024204906076192856,2.5710837841033936,8.0,0.003
59,0.024507295340299606,2.483792781829834,8.0,0.003
64,0.024274513125419617,2.639599561691284,8.0,0.003
69,0.02448051981627941,2.591275215148926,8.0,0.003
74,0.024616209790110588,2.4210305213928223,8.0,0.003
79,0.02436748892068863,2.515352964401245,8.0,0.003
84,0.02459796890616417,2.5417184829711914,8.0,0.003
89,0.024134362116456032,2.609649181365967,8.0,0.003
94,0.024461355060338974,2.3970398902893066,8.0,0.003
99,0.024491868913173676,2.352240800857544,8.0,0.003
