epoch,distortion_loss,perception_loss,rate,lambda
4,0.018055636435747147,-0.20871761441230774,28.0,0.003
9,0.01803112030029297,0.6470367312431335,28.0,0.003
14,0.017909947782754898,1.0143219232559204,28.0,0.003
19,0.017681948840618134,1.136325478553772,28.0,0.003
24,0.018333865329623222,1.1851409673690796,28.0,0.003
29,0.017266692593693733,1.1650958061218262,28.0,0.003
34,0.01740373484790325,1.290203332901001,28.0,0.003
39,0.017311222851276398,1.3140251636505127,28.0,0.003
44,0.017143934965133667,1.2432551383972168,28.0,0.003
49,0.017089638859033585,1.2550452947616577,28.0,0.003
54,0.01724686287343502,1.181922197341919,28.0,0.003
59,0.01699078641831875,1.3052992820739746,28.0,0.003
64,0.017184250056743622,1.1477446556091309,28.0,0.003
69,0.017073433846235275,1.2924928665161133,28.0,0.003
74,0.0171775221824646,1.2105129957199097,28.0,0.003
79,0.017267810180783272,1.2427765130996704,28.0,0.003
84,0.017026232555508614,1.2358448505401611,28.0,0.003
89,0.017153754830360413,1.2347095012664795,28.0,0.003
94,0.017031220719218254,1.275409460067749,28.0,0.003
99,0.017014482989907265,1.249996542930603,28.0,0.003
