epoch,distortion_loss,accuracy,rate,lambda
4,0.018055636435747147,0.457360172095882,28.0,0.003
9,0.01803112030029297,0.5585433312845728,28.0,0.003
14,0.017909947782754898,0.5963045482483098,28.0,0.003
19,0.017681948840618134,0.6581899200983405,28.0,0.003
24,0.018333865329623222,0.6845036877688998,28.0,0.003
29,0.017266692593693733,0.7129686539643516,28.0,0.003
34,0.01740373484790325,0.7298709280885064,28.0,0.003
39,0.017311222851276398,0.7439305470190535,28.0,0.003
44,0.017143934965133667,0.7489244007375537,28.0,0.003
49,0.017089638859033585,0.7597572218807621,28.0,0.003
54,0.01724686287343502,0.7554548248309773,28.0,0.003
59,0.01699078641831875,0.7586047940995697,28.0,0.003
64,0.017184250056743622,0.7583358942839582,28.0,0.003
69,0.017073433846235275,0.7634449907805777,28.0,0.003
74,0.0171775221824646,0.7595651505838967,28.0,0.003
79,0.017267810180783272,0.764059618930547,28.0,0.003
84,0.017026232555508614,0.7597188076213891,28.0,0.003
89,0.017153754830360413,0.7663260602335586,28.0,0.003
94,0.017031220719218254,0.7619084204056545,28.0,0.003
99,0.017014482989907265,0.7644053472649047,28.0,0.003
