epoch,distortion_loss,accuracy,rate,lambda
4,0.06615203619003296,0.1958743085433313,10.0,0.03
9,0.061578549444675446,0.1958743085433313,10.0,0.03
14,0.06128370016813278,0.1958743085433313,10.0,0.03
19,0.08243181556463242,0.1958743085433313,10.0,0.03
24,0.08320759236812592,0.1958743085433313,10.0,0.03
29,0.10171059519052505,0.1958743085433313,10.0,0.03
34,0.07934843003749847,0.1958743085433313,10.0,0.03
39,0.08485640585422516,0.1958743085433313,10.0,0.03
44,0.09881708025932312,0.1958743085433313,10.0,0.03
49,0.09227132797241211,0.1958743085433313,10.0,0.03
54,0.10149530321359634,0.1958743085433313,10.0,0.03
59,0.09552861005067825,0.1958743085433313,10.0,0.03
64,0.09550101310014725,0.1958743085433313,10.0,0.03
69,0.09875055402517319,0.1958743085433313,10.0,0.03
74,0.09527193009853363,0.1958743085433313,10.0,0.03
79,0.0876091942191124,0.1958743085433313,10.0,0.03
84,0.09947708994150162,0.1958743085433313,10.0,0.03
89,0.029719924554228783,0.1958743085433313,10.0,0.03
94,0.02949553169310093,0.20432544560540872,10.0,0.03
99,0.029960880056023598,0.21154732636754764,10.0,0.03
