epoch,distortion_loss,perception_loss,rate,lambda
4,0.02367226593196392,2.586641788482666,12.0,0.003
9,0.02326308563351631,2.218060255050659,12.0,0.003
14,0.02201409637928009,2.61551570892334,12.0,0.003
19,0.02307632565498352,2.475799798965454,12.0,0.003
24,0.023349331691861153,2.806872606277466,12.0,0.003
29,0.02236335352063179,2.5037665367126465,12.0,0.003
34,0.022744646295905113,2.3773956298828125,12.0,0.003
39,0.022613469511270523,2.416759967803955,12.0,0.003
44,0.0224364772439003,2.507521390914917,12.0,0.003
49,0.022543322294950485,2.418576955795288,12.0,0.003
54,0.022414760664105415,2.4352800846099854,12.0,0.003
59,0.022513754665851593,2.2782130241394043,12.0,0.003
64,0.02262207865715027,2.393512725830078,12.0,0.003
69,0.022500870749354362,2.351407527923584,12.0,0.003
74,0.022601287811994553,2.368253707885742,12.0,0.003
79,0.02241474762558937,2.3598833084106445,12.0,0.003
84,0.022466227412223816,2.398500680923462,12.0,0.003
89,0.022564459592103958,2.3085808753967285,12.0,0.003
94,0.022458236664533615,2.2904257774353027,12.0,0.003
99,0.022458238527178764,2.406426429748535,12.0,0.003
