epoch,distortion_loss,perception_loss,rate,lambda
4,0.009903302416205406,-0.14463771879673004,32.0,0.001
9,0.008875031024217606,-0.10529924929141998,32.0,0.001
14,0.0077813598327338696,-0.09143484383821487,32.0,0.001
19,0.007462498731911182,-0.07671986520290375,32.0,0.001
24,0.007040527183562517,0.007342730648815632,32.0,0.001
29,0.007004866376519203,-0.0039620003663003445,32.0,0.001
34,0.006882370915263891,-0.01653154566884041,32.0,0.001
39,0.006841082591563463,0.017760248854756355,32.0,0.001
44,0.006795520894229412,0.03872765228152275,32.0,0.001
49,0.006733080372214317,0.057868968695402145,32.0,0.001
54,0.006731389556080103,0.06393837183713913,32.0,0.001
59,0.006760798394680023,0.0638996809720993,32.0,0.001
64,0.00676288828253746,0.07113824039697647,32.0,0.001
69,0.006726960651576519,0.07939527183771133,32.0,0.001
74,0.006737596821039915,0.08216412365436554,32.0,0.001
79,0.006745768245309591,0.07650444656610489,32.0,0.001
84,0.0067367455922067165,0.08069247752428055,32.0,0.001
89,0.006741736549884081,0.08392806351184845,32.0,0.001
94,0.006703957915306091,0.09144799411296844,32.0,0.001
99,0.006737467832863331,0.011194375343620777,32.0,0.001
