epoch,distortion_loss,perception_loss,rate,lambda
4,0.035774245858192444,2.9232847690582275,4.0,0.001
9,0.03504250571131706,3.120948076248169,4.0,0.001
14,0.034305375069379807,3.152796506881714,4.0,0.001
19,0.034310877323150635,3.2689027786254883,4.0,0.001
24,0.03368876874446869,3.3753631114959717,4.0,0.001
29,0.0336141474545002,3.358057975769043,4.0,0.001
34,0.03366222605109215,3.3889639377593994,4.0,0.001
39,0.033564381301403046,3.3999059200286865,4.0,0.001
44,0.033431194722652435,3.426974058151245,4.0,0.001
49,0.03342629224061966,3.4316465854644775,4.0,0.001
54,0.0334312729537487,3.4389617443084717,4.0,0.001
59,0.03345286473631859,3.458192825317383,4.0,0.001
64,0.03348511829972267,3.4565768241882324,4.0,0.001
69,0.033361874520778656,3.4822566509246826,4.0,0.001
74,0.03351549059152603,3.481580972671509,4.0,0.001
79,0.033519845455884933,3.4694464206695557,4.0,0.001
84,0.033505022525787354,3.4832417964935303,4.0,0.001
89,0.033434782177209854,3.482006311416626,4.0,0.001
94,0.03331887349486351,3.4874370098114014,4.0,0.001
99,0.03346326947212219,3.4720168113708496,4.0,0.001
