epoch,distortion_loss,cross_entropy_loss,rate,lambda
4,0.019274191930890083,1.6966387033462524,24.0,0.003
9,0.018665628507733345,1.414007544517517,24.0,0.003
14,0.01838558353483677,1.255799651145935,24.0,0.003
19,0.019068943336606026,1.138471245765686,24.0,0.003
24,0.018546074628829956,1.027710199356079,24.0,0.003
29,0.018299374729394913,0.9748120307922363,24.0,0.003
34,0.018053805455565453,0.9127675294876099,24.0,0.003
39,0.01820409670472145,0.8745702505111694,24.0,0.003
44,0.018194960430264473,0.8255968689918518,24.0,0.003
49,0.017965804785490036,0.8381460905075073,24.0,0.003
54,0.01804538071155548,0.8180475234985352,24.0,0.003
59,0.018165815621614456,0.830109179019928,24.0,0.003
64,0.018071414902806282,0.8117469549179077,24.0,0.003
69,0.018071642145514488,0.8073142170906067,24.0,0.003
74,0.018063709139823914,0.8133876919746399,24.0,0.003
79,0.018009310588240623,0.8071280121803284,24.0,0.003
84,0.018261881545186043,0.8174469470977783,24.0,0.003
89,0.01808454468846321,0.8154522776603699,24.0,0.003
94,0.017957568168640137,0.8119212985038757,24.0,0.003
99,0.018031340092420578,0.8114596605300903,24.0,0.003
