epoch, distortion_loss, perception_loss, rate, lambda
4,0.02661134861409664,1.2226883172988892,8.0,0.001
9,0.025209425017237663,1.1029961109161377,8.0,0.001
14,0.02479725331068039,1.0165636539459229,8.0,0.001
19,0.024512510746717453,1.0871211290359497,8.0,0.001
24,0.024037690833210945,1.0708667039871216,8.0,0.001
29,0.023840460926294327,1.0152838230133057,8.0,0.001
34,0.02382001094520092,0.99136883020401,8.0,0.001
39,0.02377341128885746,1.0162986516952515,8.0,0.001
44,0.02365250699222088,1.009948492050171,8.0,0.001
49,0.023705406114459038,1.028550386428833,8.0,0.001
54,0.023683207109570503,1.0210145711898804,8.0,0.001
59,0.0237031988799572,1.0043420791625977,8.0,0.001
64,0.023659709841012955,0.9942712783813477,8.0,0.001
69,0.02370648831129074,1.0101113319396973,8.0,0.001
74,0.023624906316399574,0.998234748840332,8.0,0.001
79,0.02365146391093731,0.9947544932365417,8.0,0.001
84,0.023800192400813103,0.9876062273979187,8.0,0.001
89,0.023685628548264503,0.9909623861312866,8.0,0.001
94,0.023638378828763962,0.9851192235946655,8.0,0.001
99,0.02359483763575554,0.9867187142372131,8.0,0.001
