epoch, distortion_loss, perception_loss, rate, lambda
4,0.015013597905635834,0.04830338805913925,20.0,0.001
9,0.013305836357176304,-0.05750351399183273,20.0,0.001
14,0.0132236797362566,-0.14888520538806915,20.0,0.001
19,0.012492367066442966,0.02406526356935501,20.0,0.001
24,0.01179865188896656,0.09662317484617233,20.0,0.001
29,0.011764260940253735,0.06745243072509766,20.0,0.001
34,0.011685238219797611,0.04539933800697327,20.0,0.001
39,0.011647980660200119,0.013426914811134338,20.0,0.001
44,0.011614032089710236,0.0037587627302855253,20.0,0.001
49,0.011549342423677444,0.013169991783797741,20.0,0.001
54,0.011581138707697392,0.011526614427566528,20.0,0.001
59,0.011497045867145061,0.024298809468746185,20.0,0.001
64,0.011483797803521156,0.007416039705276489,20.0,0.001
69,0.011525675654411316,0.00798411201685667,20.0,0.001
74,0.011523444205522537,0.011832710355520248,20.0,0.001
79,0.011535360477864742,-0.011702095158398151,20.0,0.001
84,0.011459379456937313,-0.008411839604377747,20.0,0.001
89,0.011532487347722054,-0.005329951643943787,20.0,0.001
94,0.011501590721309185,-0.005344856530427933,20.0,0.001
99,0.011526952497661114,-0.006646234076470137,20.0,0.001
