epoch,distortion_loss,cross_entropy_loss, rate, lambda
4,0.0355672761797905,1.4317022562026978,4.0,0.001
9,0.03518590331077576,1.3494155406951904,4.0,0.001
14,0.03439013287425041,1.3144097328186035,4.0,0.001
19,0.03422290086746216,1.3142186403274536,4.0,0.001
24,0.03365447744727135,1.3144007921218872,4.0,0.001
29,0.03357621654868126,1.3080838918685913,4.0,0.001
34,0.03355589509010315,1.2949415445327759,4.0,0.001
39,0.03358566015958786,1.300293207168579,4.0,0.001
44,0.033297061920166016,1.2998615503311157,4.0,0.001
49,0.033303529024124146,1.3010786771774292,4.0,0.001
54,0.03339672088623047,1.2946795225143433,4.0,0.001
59,0.03334257751703262,1.3017572164535522,4.0,0.001
64,0.03336206078529358,1.309588074684143,4.0,0.001
69,0.03350553289055824,1.3000677824020386,4.0,0.001
74,0.03325876221060753,1.2939367294311523,4.0,0.001
79,0.033292535692453384,1.3006196022033691,4.0,0.001
84,0.03325953334569931,1.2970309257507324,4.0,0.001
89,0.033301129937171936,1.301224708557129,4.0,0.001
94,0.033350229263305664,1.2949787378311157,4.0,0.001
99,0.03331184387207031,1.2954216003417969,4.0,0.001
