epoch,distortion_loss,cross_entropy_loss,rate,lambda
4,0.02148601785302162,1.8243087530136108,16.0,0.003
9,0.021058417856693268,1.6452367305755615,16.0,0.003
14,0.020957043394446373,1.5038784742355347,16.0,0.003
19,0.02087215892970562,1.3886992931365967,16.0,0.003
24,0.02132711559534073,1.3004374504089355,16.0,0.003
29,0.02210620604455471,1.2243155241012573,16.0,0.003
34,0.021177450194954872,1.1559104919433594,16.0,0.003
39,0.020568838343024254,1.0876359939575195,16.0,0.003
44,0.020821578800678253,1.039459466934204,16.0,0.003
49,0.020648278295993805,1.0400911569595337,16.0,0.003
54,0.02062654308974743,1.0571283102035522,16.0,0.003
59,0.02058851718902588,1.0322331190109253,16.0,0.003
64,0.020824026316404343,1.0276113748550415,16.0,0.003
69,0.020625976845622063,1.0477772951126099,16.0,0.003
74,0.02054787240922451,1.0330193042755127,16.0,0.003
79,0.020754294469952583,1.021377682685852,16.0,0.003
84,0.02068408764898777,1.0126237869262695,16.0,0.003
89,0.02059665136039257,1.0161570310592651,16.0,0.003
94,0.020733190700411797,0.9967018365859985,16.0,0.003
99,0.020613376051187515,1.0243088006973267,16.0,0.003
